,source_pid,des_pid,time,relationship,source,destination
151,1728,4900,2023-09-27 07:08:11.811,access,C:\Windows\System32\svchost.exe,C:\Windows\SysWOW64\DllHost.exe
152,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\Windows.StateRepositoryCore.dll
153,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.104.3207.0_x64__kzf8qxf38zg5c\Skype\SkypeContext.dll
154,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\ole32.dll
155,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\shlwapi.dll
156,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.104.3207.0_x64__kzf8qxf38zg5c\Skype\msvcp140.dll
157,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.104.3207.0_x64__kzf8qxf38zg5c\Skype\vcruntime140.dll
158,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Program Files\WindowsApps\Microsoft.SkypeApp_15.104.3207.0_x64__kzf8qxf38zg5c\Skype\vccorlib140.dll
159,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\msvcp140.dll
160,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\vcruntime140.dll
161,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\vccorlib140.dll
162,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\oleaut32.dll
163,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\OneCoreUAPCommonProxyStub.dll
164,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\windows.storage.dll
165,4900,4900,2023-09-27 07:08:11.811,load,C:\Windows\SysWOW64\dllhost.exe,C:\Windows\SysWOW64\wldp.dll
